,true,pred,corr
6326,5,5,True
6327,7,7,True
6328,3,5,False
6329,9,1,False
6330,7,7,True
6331,9,1,False
6332,1,1,True
6333,8,8,True
6334,4,7,False
6335,7,7,True
6336,6,6,True
6337,5,5,True
6338,9,8,False
6339,9,9,True
6340,9,9,True
6341,0,0,True
6342,6,6,True
6343,5,5,True
6344,4,5,False
6345,6,6,True
6346,8,5,False
6347,3,2,False
6348,7,5,False
6349,6,6,True
6350,3,3,True
6351,2,0,False
6352,6,3,False
6353,5,5,True
6354,4,3,False
6355,1,1,True
6356,9,9,True
6357,0,3,False
6358,2,0,False
6359,7,7,True
6360,6,6,True
6361,1,1,True
6362,9,9,True
6363,0,0,True
6364,2,4,False
6365,1,1,True
6366,7,8,False
6367,3,3,True
6368,0,7,False
6369,6,6,True
6370,1,1,True
6371,5,5,True
6372,2,2,True
6373,4,4,True
6374,4,2,False
6375,4,2,False
6376,6,6,True
6377,9,9,True
6378,9,9,True
6379,3,5,False
6380,2,6,False
6381,6,2,False
6382,0,8,False
6383,4,4,True
6384,2,7,False
6385,9,1,False
6386,0,0,True
6387,5,5,True
6388,6,6,True
6389,1,1,True
6390,0,8,False
6391,4,4,True
6392,1,1,True
6393,4,4,True
6394,9,9,True
6395,9,9,True
6396,3,3,True
6397,4,4,True
6398,4,4,True
6399,1,1,True
6400,5,5,True
6401,2,2,True
6402,3,3,True
6403,8,0,False
6404,3,5,False
6405,5,5,True
6406,0,0,True
6407,7,2,False
6408,9,9,True
6409,7,6,False
6410,6,6,True
6411,8,8,True
6412,3,6,False
6413,8,8,True
6414,2,2,True
6415,1,9,False
6416,5,6,False
6417,8,0,False
6418,0,7,False
6419,4,3,False
6420,0,0,True
6421,9,9,True
6422,3,3,True
6423,3,6,False
6424,1,9,False
6425,8,1,False
6426,8,8,True
6427,4,4,True
6428,5,5,True
6429,2,2,True
6430,7,7,True
6431,0,0,True
6432,2,2,True
6433,0,0,True
6434,1,1,True
6435,3,7,False
6436,4,4,True
6437,3,3,True
6438,7,5,False
6439,0,0,True
6440,6,7,False
6441,7,4,False
6442,2,2,True
6443,8,1,False
6444,3,7,False
6445,0,0,True
6446,2,2,True
6447,7,4,False
6448,6,6,True
6449,7,9,False
6450,0,0,True
6451,3,6,False
6452,8,0,False
6453,1,9,False
6454,0,8,False
6455,8,8,True
6456,7,5,False
6457,7,6,False
6458,5,5,True
6459,6,6,True
6460,1,1,True
6461,6,6,True
6462,6,6,True
6463,3,5,False
6464,8,8,True
6465,0,8,False
6466,9,9,True
6467,9,9,True
6468,8,0,False
6469,3,5,False
6470,4,7,False
6471,0,0,True
6472,1,5,False
6473,8,8,True
6474,8,8,True
6475,2,2,True
6476,9,8,False
6477,4,4,True
6478,2,5,False
6479,2,6,False
6480,7,2,False
6481,1,1,True
6482,4,4,True
6483,4,5,False
6484,8,8,True
6485,1,1,True
6486,0,9,False
6487,0,0,True
6488,5,5,True
6489,8,8,True
6490,5,4,False
6491,3,3,True
6492,8,8,True
6493,2,3,False
6494,5,5,True
6495,6,6,True
6496,0,0,True
6497,8,9,False
6498,3,4,False
6499,3,5,False
6500,1,1,True
6501,0,0,True
6502,3,4,False
6503,1,1,True
6504,9,9,True
6505,6,6,True
6506,2,2,True
6507,2,2,True
6508,4,4,True
6509,6,6,True
6510,8,8,True
6511,8,8,True
6512,9,8,False
6513,7,6,False
6514,8,8,True
6515,8,8,True
6516,1,1,True
6517,2,3,False
6518,2,6,False
6519,0,5,False
6520,0,0,True
6521,0,0,True
6522,8,8,True
6523,4,5,False
6524,9,9,True
6525,8,8,True
6526,8,1,False
6527,6,6,True
6528,8,8,True
6529,2,9,False
6530,5,5,True
6531,7,5,False
6532,5,5,True
6533,4,5,False
6534,5,2,False
6535,2,2,True
6536,7,7,True
6537,5,5,True
6538,5,6,False
6539,0,3,False
6540,1,1,True
6541,0,2,False
6542,4,4,True
6543,3,6,False
6544,5,5,True
6545,2,1,False
6546,8,0,False
6547,0,4,False
6548,0,0,True
6549,0,0,True
6550,7,7,True
6551,8,8,True
6552,9,9,True
6553,4,4,True
6554,1,1,True
6555,1,7,False
6556,7,4,False
6557,8,8,True
6558,4,6,False
6559,5,5,True
6560,3,7,False
6561,6,6,True
6562,9,0,False
6563,4,4,True
6564,1,1,True
6565,6,6,True
6566,9,9,True
6567,0,0,True
6568,4,4,True
6569,0,4,False
6570,8,0,False
6571,6,6,True
6572,8,8,True
6573,5,5,True
6574,1,1,True
6575,4,6,False
6576,8,9,False
6577,9,9,True
6578,9,9,True
6579,2,8,False
6580,5,4,False
6581,3,6,False
6582,2,2,True
6583,6,6,True
6584,3,5,False
6585,9,9,True
6586,6,6,True
6587,5,5,True
6588,4,2,False
6589,9,9,True
6590,1,1,True
6591,6,6,True
6592,3,5,False
6593,1,0,False
6594,3,3,True
6595,4,0,False
6596,3,5,False
6597,2,4,False
6598,1,1,True
6599,3,5,False
6600,1,9,False
6601,5,5,True
6602,5,5,True
6603,9,9,True
6604,8,8,True
6605,7,7,True
6606,3,3,True
6607,0,6,False
6608,5,5,True
6609,9,9,True
6610,8,8,True
6611,4,3,False
6612,1,3,False
6613,8,1,False
6614,3,4,False
6615,6,6,True
6616,2,2,True
6617,4,6,False
6618,4,5,False
6619,1,1,True
6620,6,9,False
6621,3,5,False
6622,4,7,False
6623,3,3,True
6624,5,5,True
6625,4,4,True
6626,5,5,True
6627,4,0,False
6628,7,5,False
6629,2,2,True
6630,5,5,True
6631,4,6,False
6632,3,6,False
6633,7,7,True
6634,6,6,True
6635,5,3,False
6636,4,4,True
6637,7,7,True
6638,7,7,True
6639,3,5,False
6640,8,6,False
6641,3,3,True
6642,0,0,True
6643,3,5,False
6644,2,7,False
6645,8,2,False
6646,6,6,True
6647,6,4,False
6648,6,2,False
6649,5,2,False
6650,5,5,True
6651,9,9,True
6652,6,6,True
6653,1,1,True
6654,2,2,True
6655,9,9,True
6656,6,6,True
6657,5,5,True
6658,2,2,True
6659,3,3,True
6660,7,7,True
6661,0,0,True
6662,2,2,True
6663,7,6,False
6664,6,6,True
6665,0,0,True
6666,1,1,True
6667,0,0,True
6668,4,7,False
6669,3,5,False
6670,3,5,False
6671,0,2,False
6672,1,1,True
6673,1,6,False
6674,8,3,False
6675,6,2,False
6676,2,0,False
6677,3,7,False
6678,4,2,False
6679,2,2,True
6680,0,0,True
6681,4,4,True
6682,3,3,True
6683,6,6,True
6684,3,5,False
6685,0,0,True
6686,8,0,False
6687,6,6,True
6688,6,6,True
6689,3,5,False
6690,7,7,True
6691,1,1,True
6692,2,6,False
6693,1,1,True
6694,1,9,False
6695,6,6,True
6696,4,7,False
6697,4,3,False
6698,1,1,True
6699,6,3,False
6700,7,7,True
6701,6,6,True
6702,3,3,True
6703,4,4,True
6704,5,5,True
6705,0,8,False
6706,9,9,True
6707,6,6,True
6708,5,5,True
6709,4,7,False
6710,4,4,True
6711,1,1,True
6712,9,9,True
6713,0,8,False
6714,2,5,False
6715,9,9,True
6716,9,1,False
6717,9,9,True
6718,3,6,False
6719,2,2,True
6720,0,0,True
6721,5,2,False
6722,4,6,False
6723,1,1,True
6724,3,5,False
6725,2,3,False
6726,4,4,True
6727,5,5,True
6728,7,5,False
6729,4,6,False
6730,2,2,True
6731,5,5,True
6732,9,9,True
6733,8,8,True
6734,2,3,False
6735,0,2,False
6736,9,8,False
6737,2,2,True
6738,4,4,True
6739,2,3,False
6740,9,9,True
6741,9,9,True
6742,2,6,False
6743,4,2,False
6744,1,1,True
6745,3,6,False
6746,5,5,True
6747,4,4,True
6748,0,5,False
6749,5,5,True
6750,2,7,False
6751,1,1,True
6752,1,1,True
6753,1,1,True
6754,4,2,False
6755,8,8,True
6756,4,4,True
6757,5,5,True
6758,5,3,False
6759,3,3,True
6760,0,0,True
6761,3,5,False
6762,7,2,False
6763,6,6,True
6764,9,9,True
6765,6,6,True
6766,0,0,True
6767,8,1,False
6768,6,2,False
6769,5,3,False
6770,4,2,False
6771,3,3,True
6772,1,1,True
6773,1,9,False
6774,4,4,True
6775,0,8,False
6776,5,5,True
6777,5,0,False
6778,0,0,True
6779,1,1,True
6780,5,5,True
6781,4,4,True
6782,3,6,False
6783,5,5,True
6784,1,1,True
6785,6,6,True
6786,1,1,True
6787,3,5,False
6788,9,7,False
6789,2,5,False
6790,3,3,True
6791,2,6,False
6792,3,9,False
6793,5,2,False
6794,0,2,False
6795,7,7,True
6796,5,5,True
6797,6,4,False
6798,3,4,False
6799,2,2,True
6800,1,1,True
6801,9,9,True
6802,8,1,False
6803,8,8,True
6804,5,5,True
6805,1,7,False
6806,0,0,True
6807,5,4,False
6808,3,3,True
6809,1,1,True
6810,4,4,True
6811,5,5,True
6812,2,2,True
6813,2,2,True
6814,7,7,True
6815,1,1,True
6816,6,6,True
6817,2,2,True
6818,0,0,True
6819,9,9,True
6820,9,1,False
6821,8,8,True
6822,1,1,True
6823,6,6,True
6824,4,4,True
6825,6,3,False
6826,5,6,False
6827,8,8,True
6828,0,0,True
6829,1,6,False
6830,4,1,False
6831,4,6,False
6832,3,2,False
6833,3,5,False
6834,3,2,False
6835,2,8,False
6836,2,4,False
6837,5,2,False
6838,5,5,True
6839,5,2,False
6840,2,5,False
6841,9,9,True
6842,7,7,True
6843,8,8,True
6844,9,1,False
6845,5,5,True
6846,8,0,False
6847,7,6,False
6848,4,4,True
6849,3,5,False
6850,7,7,True
6851,8,3,False
6852,2,7,False
6853,0,0,True
6854,3,2,False
6855,4,4,True
6856,7,5,False
6857,8,8,True
6858,9,9,True
6859,9,6,False
6860,4,5,False
6861,3,6,False
6862,8,8,True
6863,0,0,True
6864,4,0,False
6865,6,6,True
6866,7,7,True
6867,9,9,True
6868,1,1,True
6869,5,5,True
6870,9,7,False
6871,5,4,False
6872,6,6,True
6873,0,4,False
6874,6,3,False
6875,4,4,True
6876,7,2,False
6877,9,9,True
6878,8,0,False
6879,3,3,True
6880,1,1,True
6881,7,7,True
6882,6,5,False
6883,7,5,False
6884,3,3,True
6885,6,6,True
6886,1,1,True
6887,1,9,False
6888,4,2,False
6889,8,0,False
6890,5,3,False
6891,7,4,False
6892,6,6,True
6893,8,8,True
6894,3,5,False
6895,8,8,True
6896,5,5,True
6897,1,1,True
6898,5,5,True
6899,0,0,True
6900,3,6,False
6901,6,6,True
6902,7,5,False
6903,1,1,True
6904,9,9,True
6905,2,5,False
6906,5,5,True
6907,4,4,True
6908,5,3,False
6909,8,8,True
6910,0,0,True
6911,8,0,False
6912,3,3,True
6913,0,0,True
6914,4,5,False
6915,9,9,True
6916,9,9,True
6917,1,9,False
6918,7,7,True
6919,4,0,False
6920,6,6,True
6921,9,3,False
6922,9,9,True
6923,5,3,False
6924,8,0,False
6925,8,8,True
6926,0,0,True
6927,1,1,True
6928,5,5,True
6929,6,3,False
6930,8,8,True
6931,6,6,True
6932,5,5,True
6933,9,9,True
6934,4,6,False
6935,4,3,False
6936,6,6,True
6937,7,7,True
6938,3,5,False
6939,1,1,True
6940,0,9,False
6941,6,6,True
6942,1,1,True
6943,9,3,False
6944,0,1,False
6945,6,6,True
6946,9,9,True
6947,2,7,False
6948,7,5,False
6949,6,6,True
6950,1,1,True
6951,4,6,False
6952,3,3,True
6953,2,5,False
6954,1,1,True
6955,8,8,True
6956,8,8,True
6957,0,0,True
6958,4,6,False
6959,1,1,True
6960,9,6,False
6961,1,1,True
6962,6,6,True
6963,2,5,False
6964,7,5,False
6965,1,1,True
6966,8,8,True
6967,1,1,True
6968,8,0,False
6969,0,0,True
6970,3,3,True
6971,1,1,True
6972,5,5,True
6973,9,6,False
6974,6,6,True
6975,3,3,True
6976,4,3,False
6977,3,3,True
6978,0,0,True
6979,0,0,True
6980,8,8,True
6981,4,6,False
6982,5,5,True
6983,1,1,True
6984,8,8,True
6985,4,6,False
6986,4,6,False
6987,5,5,True
6988,5,5,True
6989,0,0,True
6990,0,2,False
6991,0,0,True
6992,9,9,True
6993,3,2,False
6994,2,5,False
6995,6,6,True
6996,5,5,True
6997,3,5,False
6998,7,7,True
6999,7,4,False
7000,2,2,True
7001,6,6,True
7002,0,0,True
7003,7,7,True
7004,8,8,True
7005,8,8,True
7006,2,0,False
7007,3,5,False
7008,8,8,True
7009,2,6,False
7010,3,6,False
7011,0,2,False
7012,1,1,True
7013,7,4,False
7014,0,9,False
7015,2,5,False
7016,8,8,True
7017,2,0,False
7018,1,8,False
7019,4,4,True
7020,9,9,True
7021,3,5,False
7022,9,3,False
7023,2,5,False
7024,8,8,True
7025,5,5,True
7026,4,2,False
7027,0,2,False
7028,1,1,True
7029,7,4,False
7030,0,5,False
7031,4,4,True
7032,4,7,False
7033,0,0,True
7034,2,2,True
7035,0,9,False
7036,4,7,False
7037,6,6,True
7038,9,0,False
7039,3,3,True
7040,3,3,True
7041,7,5,False
7042,0,0,True
7043,9,9,True
7044,2,2,True
7045,8,2,False
7046,9,8,False
7047,6,6,True
7048,5,3,False
7049,6,6,True
7050,4,5,False
7051,4,4,True
7052,6,6,True
7053,8,8,True
7054,4,3,False
7055,8,8,True
7056,0,8,False
7057,0,0,True
7058,4,4,True
7059,4,4,True
7060,9,9,True
7061,8,8,True
7062,6,6,True
7063,9,9,True
7064,5,3,False
7065,5,5,True
7066,5,5,True
7067,2,2,True
7068,9,9,True
7069,8,1,False
7070,3,7,False
7071,4,7,False
7072,7,3,False
7073,1,7,False
7074,2,2,True
7075,4,4,True
7076,1,2,False
7077,9,8,False
7078,2,7,False
7079,6,6,True
7080,8,8,True
7081,1,1,True
7082,8,8,True
7083,0,0,True
7084,5,5,True
7085,0,0,True
7086,2,2,True
7087,0,7,False
7088,0,0,True
7089,8,0,False
7090,4,4,True
7091,6,4,False
7092,2,2,True
7093,0,0,True
7094,5,2,False
7095,6,6,True
7096,4,4,True
7097,0,2,False
7098,6,6,True
7099,5,5,True
7100,3,5,False
7101,1,1,True
7102,4,4,True
7103,2,2,True
7104,7,4,False
7105,3,3,True
7106,8,8,True
7107,6,4,False
7108,4,4,True
7109,9,9,True
7110,1,1,True
7111,9,9,True
7112,6,6,True
7113,2,2,True
7114,8,6,False
7115,0,0,True
7116,5,8,False
7117,7,7,True
7118,6,2,False
7119,7,5,False
7120,1,1,True
7121,4,4,True
7122,3,5,False
7123,4,6,False
7124,3,5,False
7125,1,1,True
7126,2,2,True
7127,4,1,False
7128,9,8,False
7129,4,9,False
7130,7,4,False
7131,3,6,False
7132,1,9,False
7133,7,5,False
7134,7,9,False
7135,3,3,True
7136,4,2,False
7137,1,9,False
7138,4,7,False
7139,2,9,False
7140,6,6,True
7141,8,8,True
7142,5,3,False
7143,1,1,True
7144,5,5,True
7145,7,6,False
7146,1,9,False
7147,3,3,True
7148,4,4,True
7149,0,1,False
7150,0,2,False
7151,5,2,False
7152,3,3,True
7153,4,4,True
7154,3,3,True
7155,1,1,True
7156,1,1,True
7157,9,9,True
7158,6,6,True
7159,8,9,False
7160,9,9,True
7161,9,9,True
7162,6,6,True
7163,2,3,False
7164,5,7,False
7165,2,2,True
7166,5,3,False
7167,2,2,True
7168,0,7,False
7169,2,2,True
7170,4,4,True
7171,7,7,True
7172,8,8,True
7173,0,7,False
7174,4,6,False
7175,3,8,False
7176,3,5,False
7177,4,4,True
7178,2,0,False
7179,2,0,False
7180,4,4,True
7181,9,3,False
7182,1,1,True
7183,0,0,True
7184,1,1,True
7185,9,9,True
7186,5,4,False
7187,9,9,True
7188,3,3,True
7189,9,9,True
7190,1,1,True
7191,1,1,True
7192,8,3,False
7193,6,5,False
7194,5,5,True
7195,7,7,True
7196,3,4,False
7197,7,7,True
7198,0,0,True
7199,6,6,True
7200,4,3,False
7201,6,6,True
7202,5,5,True
7203,7,7,True
7204,5,5,True
7205,6,6,True
7206,0,0,True
7207,4,4,True
7208,0,0,True
7209,8,8,True
7210,0,0,True
7211,2,3,False
7212,4,2,False
7213,7,7,True
7214,6,6,True
7215,2,2,True
7216,6,6,True
7217,0,0,True
7218,6,3,False
7219,8,8,True
7220,2,2,True
7221,0,0,True
7222,0,7,False
7223,9,9,True
7224,1,1,True
7225,4,7,False
7226,7,7,True
7227,7,7,True
7228,3,3,True
7229,0,1,False
7230,5,4,False
7231,4,4,True
7232,3,6,False
7233,8,0,False
7234,2,2,True
7235,3,3,True
7236,2,0,False
7237,6,4,False
7238,4,5,False
7239,3,9,False
7240,2,2,True
7241,0,0,True
7242,8,8,True
7243,1,1,True
7244,6,6,True
7245,8,8,True
7246,0,0,True
7247,8,8,True
7248,0,2,False
7249,2,2,True
7250,9,9,True
7251,4,4,True
7252,6,4,False
7253,3,3,True
7254,7,7,True
7255,2,2,True
7256,9,9,True
7257,1,1,True
7258,0,8,False
7259,1,1,True
7260,6,4,False
7261,8,1,False
7262,4,4,True
7263,0,8,False
7264,7,7,True
7265,9,9,True
7266,1,1,True
7267,3,5,False
7268,6,6,True
7269,3,5,False
7270,2,4,False
7271,6,6,True
7272,6,2,False
7273,3,5,False
7274,1,5,False
7275,2,5,False
7276,5,5,True
7277,4,2,False
7278,2,4,False
7279,3,2,False
7280,1,0,False
7281,4,3,False
7282,2,4,False
7283,9,1,False
7284,0,9,False
7285,3,3,True
7286,3,3,True
7287,9,9,True
7288,7,4,False
7289,1,9,False
7290,2,6,False
7291,7,7,True
7292,3,5,False
7293,8,8,True
7294,6,0,False
7295,3,3,True
7296,7,7,True
7297,2,2,True
7298,3,6,False
7299,5,8,False
7300,0,1,False
7301,9,9,True
7302,4,4,True
7303,5,3,False
7304,8,8,True
7305,8,8,True
7306,3,3,True
7307,8,0,False
7308,9,6,False
7309,6,3,False
7310,5,5,True
7311,1,1,True
7312,0,0,True
7313,7,7,True
7314,6,6,True
7315,6,6,True
7316,6,6,True
7317,3,3,True
7318,5,4,False
7319,7,4,False
7320,2,0,False
7321,1,9,False
7322,5,5,True
7323,6,6,True
7324,0,0,True
7325,2,2,True
7326,5,5,True
7327,3,3,True
7328,8,8,True
7329,7,9,False
7330,0,0,True
7331,8,8,True
7332,5,1,False
7333,9,1,False
7334,0,7,False
7335,9,6,False
7336,1,1,True
7337,5,3,False
7338,3,5,False
7339,3,3,True
7340,8,8,True
7341,1,1,True
7342,4,7,False
7343,7,7,True
7344,3,3,True
7345,9,9,True
7346,6,6,True
7347,6,6,True
7348,7,7,True
7349,4,2,False
7350,6,6,True
7351,8,7,False
7352,9,9,True
7353,2,2,True
7354,4,2,False
7355,7,7,True
7356,6,4,False
7357,0,0,True
7358,2,4,False
7359,1,2,False
7360,8,3,False
7361,6,5,False
7362,0,0,True
7363,9,9,True
7364,6,6,True
7365,9,7,False
7366,0,0,True
7367,4,4,True
7368,0,0,True
7369,6,6,True
7370,5,5,True
7371,3,5,False
7372,6,6,True
7373,5,5,True
7374,9,9,True
7375,8,8,True
7376,1,1,True
7377,5,3,False
7378,5,5,True
7379,1,1,True
7380,9,7,False
7381,9,9,True
7382,2,2,True
7383,2,5,False
7384,4,7,False
7385,5,5,True
7386,9,9,True
7387,5,5,True
7388,1,9,False
7389,2,5,False
7390,5,3,False
7391,4,4,True
7392,9,9,True
7393,3,3,True
7394,5,6,False
7395,6,4,False
7396,7,3,False
7397,5,3,False
7398,2,2,True
7399,0,0,True
7400,3,3,True
7401,4,4,True
7402,9,4,False
7403,7,7,True
7404,0,0,True
7405,0,0,True
7406,7,5,False
7407,8,8,True
7408,1,1,True
7409,2,6,False
7410,2,4,False
7411,5,5,True
7412,9,9,True
7413,6,6,True
7414,5,5,True
7415,1,1,True
7416,1,1,True
7417,8,9,False
7418,5,2,False
7419,4,2,False
7420,5,5,True
7421,1,1,True
7422,8,8,True
7423,6,6,True
7424,0,3,False
7425,2,5,False
7426,5,5,True
7427,2,5,False
7428,9,9,True
7429,9,2,False
7430,6,8,False
7431,2,2,True
7432,3,6,False
7433,0,2,False
7434,6,6,True
7435,1,9,False
7436,4,4,True
7437,4,2,False
7438,8,8,True
7439,5,5,True
7440,6,6,True
7441,3,6,False
7442,1,1,True
7443,3,5,False
7444,3,4,False
7445,1,1,True
7446,6,6,True
7447,9,5,False
7448,5,5,True
7449,5,7,False
7450,2,3,False
7451,5,5,True
7452,3,3,True
7453,1,1,True
7454,0,3,False
7455,4,4,True
7456,3,6,False
7457,1,8,False
7458,5,5,True
7459,2,2,True
7460,9,9,True
7461,0,0,True
7462,2,2,True
7463,2,4,False
7464,1,1,True
7465,2,6,False
7466,8,8,True
7467,0,0,True
7468,8,8,True
7469,4,3,False
7470,6,6,True
7471,2,2,True
7472,3,3,True
7473,3,2,False
7474,0,0,True
7475,0,0,True
7476,3,3,True
7477,4,7,False
7478,8,9,False
7479,9,9,True
7480,2,2,True
7481,4,3,False
7482,2,2,True
7483,9,9,True
7484,1,0,False
7485,4,3,False
7486,1,1,True
7487,2,2,True
7488,7,7,True
7489,6,6,True
7490,9,9,True
7491,6,6,True
7492,1,1,True
7493,5,5,True
7494,1,1,True
7495,8,0,False
7496,8,8,True
7497,8,0,False
7498,3,3,True
7499,1,1,True
7500,8,1,False
7501,8,8,True
7502,7,7,True
7503,3,1,False
7504,3,7,False
7505,7,7,True
7506,0,0,True
7507,0,8,False
7508,3,5,False
7509,9,8,False
7510,7,7,True
7511,6,6,True
7512,7,4,False
7513,2,2,True
7514,5,9,False
7515,3,5,False
7516,0,0,True
7517,4,0,False
7518,7,7,True
7519,0,4,False
7520,9,9,True
7521,5,5,True
7522,4,4,True
7523,5,5,True
7524,3,3,True
7525,0,0,True
7526,4,5,False
7527,3,6,False
7528,0,8,False
7529,1,1,True
7530,9,9,True
7531,8,0,False
7532,1,1,True
7533,3,5,False
7534,7,7,True
7535,8,8,True
7536,6,6,True
7537,1,1,True
7538,3,6,False
7539,9,1,False
7540,7,7,True
7541,2,4,False
7542,0,0,True
7543,7,7,True
7544,2,5,False
7545,4,4,True
7546,2,2,True
7547,3,3,True
7548,7,7,True
7549,3,3,True
7550,0,0,True
7551,0,0,True
7552,4,4,True
7553,5,6,False
7554,0,3,False
7555,4,5,False
7556,6,6,True
7557,4,3,False
7558,7,5,False
7559,3,5,False
7560,6,6,True
7561,6,6,True
7562,6,6,True
7563,5,5,True
7564,2,8,False
7565,2,3,False
7566,8,8,True
7567,3,6,False
7568,2,5,False
7569,6,6,True
7570,0,9,False
7571,3,5,False
7572,3,3,True
7573,0,0,True
7574,4,4,True
7575,1,8,False
7576,2,2,True
7577,5,3,False
7578,8,8,True
7579,0,0,True
7580,9,6,False
7581,6,6,True
7582,2,6,False
7583,1,1,True
7584,0,3,False
7585,6,6,True
7586,0,2,False
7587,2,2,True
7588,5,3,False
7589,6,6,True
7590,4,4,True
7591,9,9,True
7592,5,6,False
7593,1,1,True
7594,1,1,True
7595,4,6,False
7596,0,0,True
7597,3,4,False
7598,7,5,False
7599,0,0,True
7600,9,1,False
7601,3,4,False
7602,9,1,False
7603,8,8,True
7604,9,9,True
7605,5,3,False
7606,6,6,True
7607,3,8,False
7608,2,2,True
7609,6,6,True
7610,8,8,True
7611,7,7,True
7612,1,0,False
7613,6,6,True
7614,2,5,False
7615,7,4,False
7616,7,1,False
7617,7,7,True
7618,7,7,True
7619,0,0,True
7620,2,2,True
7621,9,9,True
7622,4,6,False
7623,7,7,True
7624,8,8,True
7625,4,4,True
7626,6,6,True
7627,4,6,False
7628,1,1,True
7629,9,7,False
7630,4,4,True
7631,5,5,True
7632,8,8,True
7633,3,5,False
7634,9,9,True
7635,7,7,True
7636,4,1,False
7637,6,4,False
7638,0,2,False
7639,5,6,False
7640,7,7,True
7641,6,6,True
7642,0,0,True
7643,4,2,False
7644,0,0,True
7645,0,0,True
7646,2,6,False
7647,9,7,False
7648,1,1,True
7649,0,0,True
7650,8,8,True
7651,5,5,True
7652,3,5,False
7653,9,1,False
7654,5,5,True
7655,9,7,False
7656,5,3,False
7657,4,1,False
7658,7,7,True
7659,6,4,False
7660,9,9,True
7661,9,1,False
7662,5,5,True
7663,3,6,False
7664,9,1,False
7665,5,3,False
7666,6,6,True
7667,3,5,False
7668,3,9,False
7669,6,6,True
7670,2,2,True
7671,4,7,False
7672,4,4,True
7673,2,2,True
7674,8,8,True
7675,1,1,True
7676,4,4,True
7677,8,6,False
7678,6,6,True
7679,3,4,False
7680,7,7,True
7681,2,2,True
7682,8,8,True
7683,0,0,True
7684,8,8,True
7685,9,9,True
7686,2,2,True
7687,7,7,True
7688,5,5,True
7689,0,7,False
7690,2,5,False
7691,8,8,True
7692,7,4,False
7693,9,9,True
7694,2,2,True
7695,0,0,True
7696,7,5,False
7697,8,0,False
7698,5,2,False
7699,0,0,True
7700,5,5,True
7701,0,0,True
7702,7,7,True
7703,0,0,True
7704,6,6,True
7705,8,8,True
7706,1,1,True
7707,4,4,True
7708,7,3,False
7709,8,8,True
7710,9,7,False
7711,0,0,True
7712,3,0,False
7713,0,0,True
7714,4,6,False
7715,8,8,True
7716,3,3,True
7717,1,1,True
7718,9,9,True
7719,3,5,False
7720,4,4,True
7721,9,9,True
7722,6,6,True
7723,0,0,True
7724,1,1,True
7725,6,6,True
7726,8,8,True
7727,2,0,False
7728,2,2,True
7729,7,1,False
7730,8,8,True
7731,7,7,True
7732,9,9,True
7733,9,9,True
7734,6,6,True
7735,6,6,True
7736,0,0,True
7737,4,4,True
7738,4,4,True
7739,6,6,True
7740,4,2,False
7741,5,5,True
7742,8,8,True
7743,1,1,True
7744,1,1,True
7745,8,7,False
7746,2,4,False
7747,0,0,True
7748,5,5,True
7749,1,1,True
7750,6,6,True
7751,5,5,True
7752,0,7,False
7753,6,6,True
7754,6,6,True
7755,1,1,True
7756,8,8,True
7757,9,5,False
7758,6,6,True
7759,6,4,False
7760,9,7,False
7761,3,5,False
7762,8,1,False
7763,7,3,False
7764,6,6,True
7765,0,0,True
7766,0,0,True
7767,3,5,False
7768,4,5,False
7769,2,2,True
7770,1,1,True
7771,4,0,False
7772,0,2,False
7773,9,9,True
7774,6,6,True
7775,4,0,False
7776,3,3,True
7777,3,3,True
7778,4,5,False
7779,1,1,True
7780,3,5,False
7781,5,3,False
7782,7,7,True
7783,3,3,True
7784,1,1,True
7785,6,6,True
7786,3,6,False
7787,3,5,False
7788,3,3,True
7789,9,9,True
7790,5,2,False
7791,3,3,True
7792,6,6,True
7793,4,3,False
7794,8,8,True
7795,3,6,False
7796,5,5,True
7797,1,8,False
7798,7,4,False
7799,6,0,False
7800,8,8,True
7801,6,2,False
7802,4,1,False
7803,5,3,False
7804,0,0,True
7805,4,4,True
7806,2,4,False
7807,4,4,True
7808,5,5,True
7809,8,8,True
7810,3,3,True
7811,8,8,True
7812,7,7,True
7813,9,1,False
7814,6,6,True
7815,7,7,True
7816,9,9,True
7817,9,9,True
7818,4,0,False
7819,7,4,False
7820,2,0,False
7821,9,9,True
7822,9,9,True
7823,5,5,True
7824,4,2,False
7825,6,6,True
7826,2,5,False
7827,0,0,True
7828,3,3,True
7829,0,0,True
7830,8,8,True
7831,0,0,True
7832,7,7,True
7833,6,6,True
7834,6,6,True
7835,6,6,True
7836,1,1,True
7837,8,7,False
7838,0,0,True
7839,6,6,True
7840,4,7,False
7841,8,8,True
7842,5,5,True
7843,4,4,True
7844,7,9,False
7845,3,5,False
7846,6,6,True
7847,2,2,True
7848,0,0,True
7849,8,9,False
7850,7,2,False
7851,9,7,False
7852,7,7,True
7853,9,9,True
7854,8,8,True
7855,1,1,True
7856,4,6,False
7857,8,8,True
7858,3,2,False
7859,7,7,True
7860,0,0,True
7861,9,9,True
7862,3,2,False
7863,9,9,True
7864,7,7,True
7865,0,2,False
7866,9,9,True
7867,9,9,True
7868,2,6,False
7869,3,5,False
7870,8,8,True
7871,1,8,False
7872,4,4,True
7873,9,9,True
7874,4,2,False
7875,0,0,True
7876,8,8,True
7877,7,5,False
7878,3,3,True
7879,3,3,True
